,lemma,Polarity
1137,atormentador,-0.25
1138,atormentar,-0.391
1139,atormentarse,-0.5
1140,atorvastatina,0.25
1141,atosigador,-0.312
1142,atracción_alternativa,-0.375
1143,atracción_de_feria,0.25
1144,atraco,-0.292
1145,atraco_a_mano_armada,-0.25
1146,atractividad,0.625
1147,atractivo,0.6719999999999999
1148,atractor,0.25
1149,atrapado,-0.25
1150,atrapamoscas,-0.375
1151,atrapar,-0.341
1152,atrasarse,-0.5
1153,atrayente,0.583
1154,atraíble,0.25
1155,atreverse,-0.25
1156,atrevimiento,-0.297
1157,atribuible,0.375
1158,atribuirse,0.25
1159,atribulación,-0.25
1160,atrocidad,-0.328
1161,atrofia,-1.0
1162,atrofiarse,-0.625
1163,atronador,-0.25
1164,atropellar,-0.25
1165,atroz,-0.672
1166,atuendo,0.375
1167,atufamiento,-0.437
1168,atufo,-0.437
1169,aturdimento,-0.625
1170,aturrullar,-0.375
1171,aturullar,-0.375
1172,atávico,0.375
1173,atípico,-0.312
1174,atónito,0.25
1175,audacia,-0.25
1176,audaz,-0.333
1177,audibilidad,0.375
1178,audiovisual,0.25
1179,audífono,-0.375
1180,augusto,0.375
1181,aullar_de_risa,0.25
1182,ausencia_de_persuasión,-0.25
1183,ausentismo,-0.25
1184,ausentismo_escolar,-0.25
1185,auspicio,0.25
1186,autenticidad,0.25
1187,autentificar,0.292
1188,autería,-0.375
1189,autillo,0.25
1190,autismo,-0.25
1191,auto-gratificación,0.25
1192,auto_de_comparecencia,-0.25
1193,auto_de_fe,-0.375
1194,autoadulación,0.25
1195,autobombo,0.25
1196,autocastigo,-0.375
1197,autocine,0.25
1198,autocompasión,-0.25
1199,autocomplacencia,0.625
1200,autoconservación,-0.25
1201,autodegradación,-0.25
1202,autodestructivo,-0.875
1203,autodidacta,0.4375
1204,autodisciplinado,-0.25
1205,autoengaño,0.25
1206,autofecundado,0.375
1207,autoflagelación,-0.437
1208,autogénesis,0.375
1209,autoimpuesto,0.625
1210,autoincriminación,-0.75
1211,autoinculpación,-0.75
1212,automatizado,0.375
1213,automortificación,-0.25
1214,autopolinizado,0.375
1215,autopreservación,-0.25
1216,autopsia,-0.375
1217,autorizado,0.437
1218,autosuficiente,0.5
1219,autotomía,-0.25
1220,autotormento,-0.75
1221,autotortura,-0.75
1222,autotrófica,0.25
1223,autovolquete,0.25
1224,auténtico,0.268
1225,autócrata,-0.25
1226,auxiliar,0.542
1227,auxilio,0.375
1228,avanzado,0.281
1229,avanzarse,0.375
1230,avançat,0.375
1231,avaricia,-0.333
1232,avaricioso,-0.583
1233,avaro,-0.5
1234,avasallar,-0.375
1235,ave,0.25
1236,ave_canora,0.25
1237,ave_de_rapiña,-0.25
1238,avenencia,0.25
1239,avenirse,0.25
1240,aventar,-0.5
1241,aventura_riesgosa,-0.375
1242,aventurado,-0.75
1243,aventurismo,-0.25
1244,avergonzado,-0.25
1245,avergonzante,-0.5
1246,avergonzar,-0.375
1247,avergonzarse,-0.25
1248,averiguable,0.5
1249,averno,-0.875
1250,aversión,-0.359
1251,aversión_homicida,-0.25
1252,avidez_de_sangre,-0.25
1253,aviejarse,0.5
1254,avinagrado,-0.562
1255,avinagrar,0.25
1256,aviso,-0.271
1257,avispado,0.458
1258,avistamiento,0.25
1259,avitaminosis,-0.25
1260,avitaminosis_B1,-0.5
1261,avivado,0.5
1262,axiología,0.25
1263,axénico,0.625
1264,ay,-0.5
1265,ayuda,0.375
1266,ayuda_audiovisual,0.25
1267,ayuda_exterior,0.375
1268,ayudado,0.375
1269,ayudar,0.275
1270,azabache,-0.375
1271,azarosamente,-0.5
1272,azidotimidina,-0.25
1273,azitromicina,0.25
1274,azoramiento,-0.312
1275,azotar,-0.271
1276,aztreonam,-0.5
1277,azucarar,0.25
1278,azul,0.25
1279,azul-púrpura,-0.25
1280,azul_celeste,0.2815
1281,azul_de_Prusia,-0.25
1282,azul_marino,0.0
1283,azul_turquesa,-0.25
1284,azulado,0.25
1285,aéreo,0.25
1286,añadible,0.375
1287,añadir_una_imperfección,-0.5
1288,añorar,-0.25
1289,aún_no_nacido,-0.25
1290,babel,-0.25
1291,babera,-0.375
1292,babirusa,-0.25
1293,babucha,-0.375
1294,bacanales,0.25
1295,bactericida,0.375
1296,bacteriología,-0.375
1297,bacteriológico,-0.25
1298,bacteriólisis,-0.375
1299,badulaque,-0.458
1300,bagel,-0.25
1301,baja_calidad,-0.375
1302,baja_de_personal,-0.5
1303,baja_deshonrosa,-0.375
1304,bajas_presiones,-0.375
1305,bajeza,-0.375
1306,bajista,-0.375
1307,bajura,-0.375
1308,bajá,-0.25
1309,bala_de_mosquete,-0.25
1310,bala_dumdum,-0.25
1311,balance_final,0.375
1312,baldado,-0.5
1313,baldío,-0.25
1314,baldón,-0.375
1315,balido,0.25
1316,balizar,-0.375
1317,ballet_clásico,0.375
1318,balonvolea,0.375
1319,balístico,-0.25
1320,balón_medicinal,0.25
1321,bamboleo,-0.25
1322,banas,0.25
1323,bandeja_de_té,0.25
1324,bandeja_del_té,0.25
1325,bandido,-0.292
1326,banquillo_de_los_acusados,-0.25
1327,banshee,-0.375
1328,banteng,-0.375
1329,barahunda,-0.375
1330,barato,0.292
1331,barbarie,-0.344
1332,barbarismo,-0.375
1333,barbote,-0.375
1334,barbulla,-0.375
1335,barco_de_guerra,-0.25
1336,barra_de_cacahuetes,-0.25
1337,barrado,0.25
1338,barrenar,0.25
1339,barrera,-0.292
1340,barrera_lingüística,0.25
1341,barrigudo,0.292
1342,barrigón,0.375
1343,barrila,-0.292
1344,barrillo,-0.25
1345,basa,0.25
1346,basalto,-0.25
1347,basamento,0.25
1348,basca,-0.25
1349,base,-0.25
1350,base_de_operaciones,-0.25
1351,basofílico,0.25
1352,bastante,0.5
1353,bastar,0.375
1354,bastardo,-0.578
1355,bastardía,-0.312
1356,bastedad,-0.75
1357,basto,-0.384
1358,bastón_ligero_de_paseo,-0.25
1359,bastón_montañero,0.25
1360,basáltico,-0.25
1361,bata_de_baño,-0.25
1362,batahola,-0.292
1363,batalla_campal,-0.333
1364,batalla_de_Brunanburh,-0.375
1365,batalla_de_Horcas_Caudinas,-0.25
1366,batalla_de_Ipso,-0.25
1367,batalla_de_Ivry,-0.25
1368,batalla_de_Jena,-0.375
1369,batalla_de_Magenta,-0.25
1370,batalla_de_Maratón,-0.25
1371,batalla_de_Minden,-0.25
1372,batalla_de_Panipat,-0.25
1373,batalla_de_Queronea,-0.25
1374,batalla_de_Rocroi,-0.25
1375,batalla_de_las_Horcas_Caudinas,-0.25
1376,batalla_del_Somme,-0.25
1377,batea,0.25
1378,bateo,0.25
1379,batiborrillo,-0.25
1380,batida,-0.25
1381,batir_a_golpes,-0.25
1382,batracomiomaquia,-0.5
1383,batín,-0.25
1384,bauhinia,-0.25
1385,bañador,-0.25
1386,baño_de_sangre,-0.25
1387,beatificación,0.25
1388,beatificado,0.5
1389,beatitud,0.375
1390,beato,0.75
1391,beatífico,0.5
1392,bebido,0.5
1393,befa,-0.5
1394,befar,-0.625
1395,befarse,-0.375
1396,behaviorista,-0.25
1397,beige,0.25
1398,beldad,0.25
1399,belicosidad,-0.25
1400,beligerancia,-0.312
1401,beligerante,-0.458
1402,belitre,-0.25
1403,bella,0.25
1404,bellacamente,-0.5
1405,bellaco,0.1875
1406,bellaquería,-0.25
1407,bello,0.708
1408,bemol,-0.375
1409,benchmark,0.375
1410,bendecido,0.75
1411,bendecir,0.25
1412,bendito,0.792
1413,benefactor,0.938
1414,beneficencia,0.688
1415,beneficiar,0.417
1416,beneficiarse,0.75
1417,beneficio,0.396
1418,beneficios,0.375
1419,beneficioso,0.917
1420,beneplácito,0.313
1421,benevolencia,0.438
1422,benevolente,0.313
1423,benignidad,0.375
1424,benigno,0.469
1425,bentos,0.25
1426,benéfico,0.625
1427,benévolo,0.438
1428,berberecho,0.25
1429,berenjenal,-0.5
1430,beriberi,-0.5
1431,berilio,-0.25
1432,bermejo,0.375
1433,berrinche,-0.625
1434,berro_mastuerzo,0.25
1435,bestializar,0.25
1436,biblioteconomía,0.25
1437,bibos,-0.5
1438,bicho_raro,-0.375
1439,bicoca,-0.25
1440,bicromatado,0.25
1441,bien,0.6583333333333333
1442,bien_definidos,0.5
1443,bien_educado,0.5
1444,bien_hecho,0.75
1445,bien_parecido,0.875
1446,bienal,0.25
1447,bienaventurado,0.625
1448,bienaventuranza,0.75
1449,bienes_relictos,-0.25
1450,bienestar,0.531
1451,bienestar_económico,0.25
1452,bienhablado,0.375
1453,bienintencionado,0.5
1454,bienvenido,0.75
1455,bies,0.25
1456,bifurcado,0.25
1457,bigardía,-0.375
1458,bigenérico,0.25
1459,bigémino,0.25
1460,bilabial,0.25
1461,bilateral,0.25
1462,bilineal,0.25
1463,bilioso,-0.75
1464,billete_de_autobús,0.375
1465,billete_de_avión,0.25
1466,billete_de_banco,-0.25
1467,billete_de_tren,0.375
1468,bimestral,0.313
1469,biodegradable,0.25
1470,bioensayo,0.25
1471,biologismo,0.375
1472,bioluminiscente,0.375
1473,biológicamente,0.25
1474,bioquímico,0.375
1475,biorremediación,-0.25
1476,bioscopio,0.25
1477,bioterio,0.25
1478,bioterrorismo,-0.25
1479,biotita,-0.25
1480,biotítico,-0.25
1481,bioética,0.25
1482,bipartido,0.375
1483,birlar,-0.542
1484,bisbiseo,-0.25
1485,biserrado,-0.5
1486,bisílabo,0.25
1487,bizantinismo,0.25
1488,bizarro,0.75
1489,bizquera,-0.25
1490,blaia_zimondal,-0.25
1491,blandengue,-0.25
1492,blanducho,0.25
1493,blanquito,-0.5
1494,blasfemador,0.25
1495,blasfemo,0.25
1496,blasonado,0.375
1497,bloc_de_notas,-0.25
1498,blocao,-0.375
1499,blooper,-0.375
1500,bloqueante,0.25
1501,bloqueo_del_escritor,-0.625
1502,bloqueo_mental,-0.375
1503,bloqueo_mutuo,-0.25
1504,bluff,-0.5
1505,blusa,-0.25
1506,bobadas,-0.25
1507,bobales,-0.375
1508,bobalicón,-0.425
1509,bobo,-0.312
1510,boca_del_estómago,-0.25
1511,bocanada,-0.375
1512,bocón,0.375
1513,boda_civil,0.25
1514,bodhisatwa,0.25
1515,bodijo,0.25
1516,body,-0.25
1517,bofetón,0.25
1518,bofia,-0.25
1519,bogeyman,-0.25
1520,bola_de_fuego,-0.25
1521,bola_de_manteca,-0.25
1522,bola_de_melón,0.25
1523,bolchevizar,0.25
1524,bollo,0.25
1525,bolonio,-0.25
1526,bolsa_de_aire,-0.375
1527,bolsa_de_colofonia,0.25
1528,bomba_centrífuga,-0.25
1529,bomba_de_demolición,0.25
1530,bomba_de_relojería,-0.25
1531,bombardeo,-0.25
1532,bombardeo_aéreo,-0.5
1533,bombín,-0.25
1534,bonachón,1.0
1535,bonanza,0.417
1536,bondad,0.25
1537,bondadoso,0.357
1538,bonito,0.75
1539,bono_basura,-0.375
1540,boom,0.25
1541,boquiabierto,0.438
1542,bordeado,0.5
1543,borrable,0.375
1544,borrasca,-0.312
1545,borrascoso,-0.375
1546,borrelia,-0.25
1547,borrico,-0.375
1548,borriquete,0.25
1549,bos,-0.25
1550,bos_javanicus,-0.375
1551,boscaje,-0.25
1552,bosta_de_vaca,-0.25
1553,botarate,-0.375
1554,botas_camperas,-0.25
1555,bote-vivienda,0.25
1556,bote_de_regatas,0.25
1557,botella_de_Leyden,0.25
1558,botija,-0.25
1559,botulismo,-0.25
1560,botón_del_ratón,0.25
1561,boxeador_de_segunda,-0.375
1562,boxear,-0.25
1563,boxeo,-0.25
1564,bracamante,0.25
1565,brachystegia,-0.25
1566,braco,0.375
1567,bradicardia,-0.25
1568,bragas,-0.5
1569,brahmanismo,0.25
1570,bramar,-0.375
1571,braquial,-0.25
1572,braquidactil,-0.375
1573,braquidactilia,-0.375
1574,braquiuros,-0.25
1575,bravuconada,-0.25
1576,brazal,-0.292
1577,brazal_de_luto,-0.5
1578,brazalete_de_tobillo,-0.375
1579,brea,-0.25
1580,brega,-0.375
1581,bregante,-0.25
1582,brete,-0.625
1583,breve,0.25
1584,breviario,0.25
1585,brezo,-0.25
1586,breña,-0.25
1587,bribonería,-0.25
1588,bribón,-0.469
1589,brillante,0.49
1590,brillantez,0.594
1591,brillo,-0.25
1592,brindis,0.25
1593,brisa,-0.25
1594,broma_de_mal_gusto,-0.25
1595,broma_telefónica,-0.25
1596,bromista,0.5
1597,bromuro_de_metilo,-0.25
1598,bronca,-0.417
1599,bronco,-0.25
1600,broncoespasmo,-0.5
1601,bronquedad,-0.25
1602,bronquítico,-0.5
1603,brote,-0.375
1604,broza,-0.25
1605,brujería,-0.25
1606,bruno,0.375
1607,brusquedad,-0.375
1608,brut,0.25
1609,brutal,0.264
1610,brutalidad,-0.344
1611,bruto,-0.437
1612,bruxismo,-0.25
1613,bruza,-0.25
1614,bruñido,0.4375
1615,brámidos,0.25
1616,brío,0.313
1617,bubónico,-0.25
1618,buen,0.734
1619,buen_carácter,1.0
1620,buen_conversador,0.25
1621,buen_estado_físico,0.875
1622,buen_gusto,0.5
1623,buen_humor,0.813
1624,buen_sabor,0.25
1625,buen_tiempo,0.5
1626,buen_tipo,0.875
1627,buena_disposición,0.75
1628,buena_forma,0.875
1629,buena_forma_física,0.875
1630,buena_fortuna,0.25
1631,buena_persona,0.625
1632,buena_prenda,0.375
1633,buena_racha,0.375
1634,buena_salud,0.625
1635,buena_suerte,0.438
1636,buena_voluntad,0.5
1637,buenas_condiciones,0.5
1638,buenas_noticias,0.375
1639,buenaventura,0.438
1640,bueno,0.6665
1641,buey_salvaje_indonesio,-0.375
1642,bufar,-0.625
1643,bufete,-0.25
1644,bufete_de_abogados,0.25
1645,bufónidos,0.25
1646,bujarra,-0.375
1647,bujarrón,-0.375
1648,bulbar,-0.25
1649,bulbo_raquídeo,-0.25
1650,bullanguero,-0.312
1651,bulo,-0.375
1652,bumerang,-0.25
1653,buque_hundido,-0.25
1654,buque_naufragado,-0.25
1655,burdo,-0.25
1656,burguesía,-0.375
1657,buril,0.25
1658,burka,-0.25
1659,burlón,-0.75
1660,buro,-0.25
1661,burro_de_carga,-0.375
1662,busca_y_captura,-0.25
1663,buscapleitos,-0.25
1664,buscar_defectos,-0.375
1665,buscavidas,-0.25
1666,bustier,-0.25
1667,butaca,0.25
1668,butacón,0.25
1669,butiráceo,0.375
1670,butterscotch,-0.375
1671,butírico,-0.25
1672,bálsamo_del_Perú,-0.25
1673,bífido,0.25
1674,bíparo,0.25
1675,búmeran,-0.25
1676,caballero,0.625
1677,caballero_blanco,0.25
1678,caballerosidad,0.375
1679,caballeroso,0.625
1680,caballería_medieval,0.375
1681,caballo_de_batalla,-0.25
1682,caballo_rojo,-0.5
1683,cabalístico,0.375
1684,cabeceo,-0.375
1685,cabestrar,-0.375
1686,cabeza_abajo,-0.375
1687,cabeza_de_chorlito,-0.292
1688,cabeza_de_serie,0.25
1689,cabeza_hueca,-0.375
1690,cabezadilla,-0.25
1691,cabezudo,-0.5
1692,cabezón,-0.5
1693,cableado,0.25
1694,cabreado,-0.75
1695,cabrón,-0.446
1696,caca_de_palomas,-0.25
1697,cacao,-0.325
1698,cacería,-0.312
1699,cacharro,-0.25
1700,cachet,0.375
1701,cachete,-0.312
1702,cachivache,0.25
1703,cachondearse,-0.25
1704,cachondo,0.625
1705,caco,-0.25
1706,cacodemónico,-0.375
1707,cacofonía,-0.5
1708,cacofónico,-0.5
1709,cadaverina,-0.5
1710,cadencioso,0.5
1711,cadente,0.5
1712,cadenza,0.25
1713,cadáver,-0.25
1714,caer_a_plomo,0.375
1715,caer_de_plano,-0.5
1716,caer_violentamente,-0.25
1717,cafeinomanía,-0.25
1718,cafetera_exprés,-0.25
1719,cafeína,-0.25
1720,cafeínico,-0.25
1721,cafre,-0.5
1722,caftán,-0.25
1723,café_con_leche,0.25
1724,cagada,-0.375
1725,cagarla,-0.5
1726,cagón,-0.5
1727,caja_alta,0.25
1728,caja_de_pensiones,0.25
1729,cajón,-0.25
1730,calaba,0.25
1731,calambrazo,-0.5
1732,calambre,-0.5
1733,calamidad,-0.469
1734,calamina,0.25
1735,calamitoso,-0.5
1736,calavera,-0.333
1737,calce,0.25
1738,calcitonina,-0.375
1739,calculable,0.25
1740,calculado,0.375
1741,calculador,0.25
1742,calcular_cumulativamente,0.375
1743,calculista,0.25
1744,caldera_volcánica,-0.25
1745,caldo_de_cultivo,0.25
1746,cale,-0.25
1747,calefacción,0.25
1748,calentado,0.313
1749,calentar_el_banquillo,0.375
1750,calentarse,0.25
1751,calidad,0.25
1752,calidad_de_vida,0.25
1753,calidad_superior,0.625
1754,caliente,0.406
1755,caligrafía,0.375
1756,callado,0.25
1757,callarse,0.25
1758,callista,0.25
1759,callosidad,-0.375
1760,calloso,0.438
1761,calmante,0.3125
1762,calophyllum_longifolium,0.25
1763,calor_de_condensación,-0.25
1764,calorífero,0.25
1765,calumia,-0.25
1766,calumnia,-0.5
1767,calumniador,-0.625
1768,calumnioso,-1.0
1769,calvario,-0.375
1770,calvatrueno,-0.375
1771,calzoncillo,-0.375
1772,calígrafo,0.25
1773,camandulero,-0.375
1774,camandulería,-0.25
1775,cambalache,0.25
1776,cambiable,0.313
1777,cambiante,0.333
1778,cambiar_el_forro,0.25
1779,cambio_de_color,0.25
1780,cambio_de_forma,0.25
1781,cambio_de_sentido,0.25
1782,camilla,-0.25
1783,caminito_de_rosas,0.375
1784,camino_de_carro,-0.375
1785,camino_de_herradura,0.375
1786,camino_de_rosas,0.375
1787,camisa,-0.25
1788,camisa_de_dormir,-0.25
1789,camisola,-0.25
1790,camión,0.25
1791,camión_basculante,0.25
1792,camorra,-0.281
1793,camorrero,-0.625
1794,camorrista,-0.312
1795,campanilleo,0.375
1796,campaña_naval,-0.25
1797,campechanería,0.25
1798,camperas,-0.25
1799,campeón,0.625
1800,campilotropo,-0.25
1801,campo_de_estudio,0.25
1802,campo_eléctrico,-0.25
1803,campo_gravitacional,-0.25
1804,campo_magnético,-0.25
1805,camuesa,0.25
1806,canalla,-0.312
1807,canallada,-0.75
1808,canallesco,-0.75
1809,cancelar,0.25
1810,canción_de_Navidad,0.25
1811,canción_religiosa,0.375
1812,canela,0.25
1813,canibalismo,0.375
1814,canijo,-0.25
1815,canillera,-0.25
1816,canje,0.25
1817,canjeable,0.75
1818,canon,0.281
1819,canonista,0.25
1820,canonización,0.25
1821,canonizado,0.375
1822,canotier,-0.5
1823,canotié,-0.5
1824,cansancio,-0.625
1825,cansar,-0.281
1826,cansarse,0.25
1827,cantable,0.5
1828,cantada,-0.375
1829,cantar_las_alabanzas,0.438
1830,cantata,0.25
1831,cantillos,0.25
1832,canto_de_sirena,-0.25
1833,canto_de_villancicos,0.375
1834,canto_fúnebre,-0.5
1835,canto_nupcial,0.25
1836,cantonero,-0.5
1837,caos,-0.25
1838,capacidad,0.307
1839,capacitar,0.438
1840,capado,0.375
1841,capataz,-0.375
1842,capaz,0.634
1843,capellán_de_cárcel,0.25
1844,capero,-0.25
1845,capilla_ardiente,0.25
1846,capital,0.281
1847,capital_de_España,0.25
1848,capital_de_las_Vanuatu,-0.375
1849,capital_del_Tíbet,-0.25
1850,capitulaciones_matrimoniales,0.25
1851,caquético,-0.25
1852,cara_de_póker,-0.25
1853,cara_dura,-0.375
1854,característico,0.5
1855,caradura,-0.75
1856,carales,0.25
1857,carambolear,0.25
1858,caramelo_de_azúcar,0.25
1859,carapacho,-0.25
1860,carbonilla,-0.312
1861,carbunco,-0.25
1862,carburo_de_hierro,-0.375
1863,carbón,-0.344
1864,carbón_ardiente,-0.375
1865,carbón_vegetal,-0.375
1866,carcelero,-0.25
1867,carcinoide,-0.25
1868,carcomer,-0.25
1869,carcomido,-0.75
1870,cardamine,-0.25
1871,cardiomegalia,-0.375
1872,cardiomiopatía,-0.375
1873,carecer,-0.375
1874,carencia,-0.25
1875,carente,-0.625
1876,careta,-0.25
1877,careta_antigás,-0.25
1878,carga_negativa,-0.25
1879,cargante,-0.562
1880,cargarse,-0.625
1881,cargo_imprevisible,-0.25
1882,cargo_irregular,-0.25
1883,cariado,-0.375
1884,cariadura,-0.5
1885,cariat,-0.375
1886,caridad,0.25
1887,caries,-0.437
1888,carina_fornicis,-0.375
1889,carioca,0.375
1890,carisma,0.375
1891,carismático,0.75
1892,caritativo,0.5
1893,cariñosamente,0.375
1894,cariñoso,0.438
1895,carlanca,-0.437
1896,carmelita,-0.25
1897,carmesí,0.375
1898,carminativo,0.375
1899,carnear,-0.25
1900,carnezuelo,-0.25
1901,carnicería,-0.312
1902,carraspera,-0.25
1903,carrera_de_fondo,0.25
1904,carrera_de_perros,0.25
1905,carretón,-0.25
1906,carroza,-0.25
1907,carroña,-0.375
1908,cartilaginoso,-0.25
1909,cartilla_de_ahorro,0.25
1910,cartilla_de_ahorros,0.25
1911,cartujo,-0.25
1912,cartón,0.25
1913,carvedilol,-0.375
1914,carácter_agradable,0.625
1915,carácter_desagradable,-0.25
1916,carácter_festivo,0.375
1917,casa-bote,0.25
1918,casa_de_empeño,0.25
1919,casa_de_empeños,0.25
1920,casa_de_locos,-0.5
1921,casa_de_naipes,-0.25
1922,casa_de_rancho,-0.25
1923,casadero,0.5
1924,casado,0.438
1925,casamiento_desigual,0.25
1926,casanova,-0.25
1927,casarse,0.25
1928,cascar,-0.25
1929,cascarrabias,-0.5
1930,casco_del_bateador,-0.25
1931,cascote,-0.375
1932,caseoso,-0.375
1933,casiterita,-0.375
1934,caso_de_urgencia,0.25
1935,casquivano,-0.25
1936,cassiope,-0.25
1937,castaño,0.25
1938,castaño_rojizo,0.25
1939,castigable,-0.5
1940,castigado,-0.25
1941,castigador,0.375
1942,castigar,-0.562
1943,castigo,-0.375
1944,castigo_corporal,-0.375
1945,castillo,0.25
1946,casto,0.563
1947,castrado,-0.031
1948,casulla,-0.25
1949,casuística,0.375
1950,casuístico,0.375
1951,cata,0.375
1952,catacaldos,-0.25
1953,cataclismo,-0.312
1954,cataclísmico,-0.5
1955,catacréstico,0.25
1956,catalepsia,-0.375
1957,catamita,0.25
1958,catastro,0.25
1959,catastrofismo,-0.5
1960,catastróficamente,-0.375
1961,catastrófico,-0.375
1962,catatónico,0.25
1963,catequesis,0.313
1964,catequizar,0.375
1965,catetismo,-0.25
1966,cateto,-0.25
1967,cattleya,0.25
1968,catártico,0.688
1969,catástrofe,-0.437
1970,causa_perdida,-0.25
1971,causa_probable,0.25
1972,causar_náuseas,-0.25
1973,causar_un_trauma,-0.75
1974,causativo,0.25
1975,cauteloso,0.521
1976,cautivado,0.438
1977,cautivador,0.594
1978,cauto,0.531
1979,caza_de_ratas,-0.25
1980,cazabombardero,-0.25
1981,cazador_de_ambulancias,-0.375
1982,cazador_de_ratones,0.25
1983,cazar_al_acecho,-0.25
1984,cazar_con_halcones,-0.25
1985,cazar_con_halcón,-0.25
1986,cazar_con_hurones,-0.25
1987,cazar_conejos,-0.25
1988,cazar_furtivamente,-0.25
1989,cazatorpedero,-0.25
1990,caído,-0.25
1991,cañón_antiaéreo,0.375
1992,cañón_automático_antiaéreo,0.25
1993,caótico,-0.333
1994,cebolla_silvestre,-0.25
1995,cebolleta,0.25
1996,ceborrincha,-0.25
1997,cefalalgia,-0.375
1998,cefalea,-0.375
1999,cefalópodo,0.25
2000,cefotaxima,-0.25
2001,ceftriaxona,-0.25
2002,cegador,0.25
2003,ceguedad,-0.75
2004,ceguera,-0.75
2005,ceguera_objetiva,-0.25
2006,celebración,0.458
2007,celebrado,0.625
2008,celebridad,0.375
2009,celecoxib,-0.375
2010,celeste,0.25
2011,celinda,-0.25
2012,celos,-0.25
2013,celosamente,-0.25
2014,celoso,-0.25
2015,cementita,-0.375
2016,cemento_armado,0.25
2017,cencerro,0.25
2018,ceniciento,-0.312
2019,cenizas,-0.25
2020,cenizo,-0.375
2021,cenizoso,-0.375
2022,cenotafio,0.25
2023,censor,-0.25
2024,censura,-0.337
2025,censurable,-0.917
2026,censurado,0.25
2027,censurador,-0.625
2028,centelleante,0.375
2029,centralizador,0.5
2030,centralizar,0.375
2031,centrista,0.313
2032,centro_comercial,0.25
2033,centro_de_actividades,0.375
2034,centro_docente,0.25
2035,centro_político,0.25
2036,centrospermo,-0.25
2037,centrífugo,0.25
2038,centrípeto,0.375
2039,cenáculo,0.25
2040,cephalopoda,0.25
2041,cepillado,0.313
2042,cepillo_de_dientes,0.25
2043,cepillo_de_fregar,-0.25
2044,cepillo_de_púas,-0.25
2045,cepillo_de_uñas,0.25
2046,ceporro,-0.333
2047,cerapteryx,-0.25
2048,cercano,0.354
2049,cerco,-0.25
2050,cercosporella,-0.25
2051,cerdo,-0.0269999999999999
2052,ceremonia_religiosa,0.375
2053,ceremonial,0.3125
2054,ceremoniero,0.25
2055,ceremoniosidad,0.25
2056,ceremonioso,0.25
2057,cereza,0.375
2058,cereza_Bing,-0.25
2059,cereza_al_marrasquino,0.25
2060,cereza_picota,-0.25
2061,cerradura_de_combinación,0.25
2062,cerrar_con_pestillo,0.375
2063,cerrar_puntos,0.375
2064,cerrar_ruidosamente,-0.375
2065,cerrilismo,-0.875
2066,certero,-0.375
